1361,5
1602,2
1746,5
1145,5
1714,5
1067,5
2077,1
1615,2
99,5
933,5
2091,1
1748,5
1451,5
635,4
1379,5
1743,5
167,4
1652,2
2283,1
1818,4
783,0
1947,2
707,5
168,0
1462,1
328,0
548,0
2336,5
1264,5
2112,4
2337,5
1301,5
1650,5
1049,2
2239,1
833,5
1710,2
2113,5
1791,5
1519,1
1545,3
2053,5
1107,2
450,5
1877,0
793,2
21,1
22,1
1856,5
275,5
482,5
276,5
2468,5
278,5
359,4
279,5
984,4
819,5
187,6
505,1
1619,2
1164,3
297,0
1428,2
145,5
1058,0
1720,1
721,2
2358,0
1929,4
66,3
70,5
775,2
71,0
610,0
1920,6
1671,5
1687,0
1765,5
78,0
754,5
1092,4
1259,6
897,2
1672,5
1218,5
1835,6
1969,4
732,5
558,1
840,6
1384,2
1836,4
1255,2
212,0
1080,6
671,4
106,0
2079,6
1970,5
215,0
1211,4
1738,5
814,5
2080,4
349,2
108,4
110,4
350,2
1607,2
1948,5
442,6
112,4
1837,4
113,4
1156,5
1896,1
100,5
114,4
198,6
199,6
2081,5
785,0
1035,6
115,4
330,2
331,2
337,6
2289,5
744,0
811,5
282,4
1609,2
283,4
2120,1
2290,5
726,2
243,5
333,0
1346,2
1347,2
2121,4
245,5
2009,4
246,5
925,5
2021,4
631,0
1306,0
1051,3
2470,2
233,2
1805,5
284,2
1299,0
1109,2
234,0
831,0
146,5
1090,5
148,3
1325,0
13,1
1091,5
1327,0
2473,5
927,5
2474,1
1372,5
2046,2
1590,2
893,6
1793,0
2065,5
1076,1
560,1
267,6
483,6
1177,6
1444,5
1794,6
2208,5
2209,5
2361,1
1303,5
1783,4
218,0
1795,0
672,4
2,4
1906,5
4,4
220,0
1940,0
300,2
301,2
5,4
351,0
1742,5
116,4
1132,4
117,4
118,4
119,4
121,4
122,4
47,0
49,5
1706,0
1098,5
727,2
694,0
123,4
51,5
429,2
1008,6
1310,5
36,6
39,6
40,6
42,6
1348,2
338,3
1957,5
2302,5
1555,4
89,0
462,6
463,6
1244,5
2366,0
248,3
2084,5
1839,5
1711,4
1632,1
2011,6
2305,5
1825,5
2321,1
1284,5
14,5
2294,5
2295,5
15,5
19,6
452,5
852,0
853,0
453,5
2339,0
2476,2
2340,5
397,4
457,5
1111,2
382,0
383,5
2480,5
384,5
2404,5
401,6
863,5
387,5
514,2
403,4
517,6
189,0
404,4
2210,2
26,0
1125,2
191,0
304,2
305,2
724,6
2034,4
269,2
1142,2
2405,5
192,6
760,4
1224,5
2070,4
563,3
372,5
307,4
308,4
765,1
864,5
1047,0
564,2
716,5
759,5
432,5
2177,5
2178,5
223,5
1198,5
2179,3
1175,6
506,4
226,0
154,5
668,3
698,5
1924,5
1860,6
1977,5
1861,1
7,4
1862,6
802,2
524,5
128,6
930,5
352,4
686,1
131,6
620,4
1332,0
1088,5
2373,5
1979,0
800,5
1408,2
465,5
1099,4
2376,0
2085,5
1635,5
1009,2
2377,5
2024,0
2378,5
1320,0
2012,2
648,1
1909,2
1626,1
1828,2
2380,5
1136,1
2013,5
745,5
1732,5
2157,1
2116,0
1117,2
2014,5
938,2
546,5
549,1
838,1
792,2
957,5
169,5
388,0
2001,4
1095,4
2407,5
2072,5
407,4
2408,4
391,0
1637,5
1289,2
1269,1
1270,1
312,5
2214,5
27,5
870,2
410,4
411,4
547,5
615,6
2216,5
570,5
2217,1
1453,1
1386,1
507,2
2413,6
478,0
1798,0
997,5
626,1
2186,1
313,5
877,0
2250,2
2188,1
1028,5
1096,5
271,2
2100,4
1739,5
1147,4
1692,2
2254,2
1166,0
1429,5
2256,1
2194,1
1394,5
1376,6
1440,5
1643,6
822,0
501,2
502,2
2196,1
1426,0
540,0
541,0
768,1
946,0
947,0
1779,5
542,0
1866,6
2322,1
696,6
584,1
733,4
1267,5
2381,6
250,4
737,5
471,5
2025,5
1461,1
472,5
2160,1
473,5
2161,1
2015,5
888,6
889,6
890,6
1558,5
1685,5
2117,0
2384,5
746,6
747,6
170,5
1202,2
171,5
1559,5
1560,5
2123,6
689,5
1630,1
1477,5
291,6
2385,0
1750,3
1478,5
1735,5
2145,2
2164,4
412,4
1533,1
2146,5
550,1
554,0
555,0
2147,2
2118,2
2148,2
872,0
2165,1
2149,2
2481,1
1172,6
413,6
2443,0
658,1
1155,0
894,6
1952,5
2050,5
991,0
1169,5
1744,5
416,4
1799,2
1810,4
201,2
1680,5
1681,5
1683,5
418,4
91,0
1129,3
659,5
241,4
1472,1
485,5
971,4
1059,6
1079,0
1407,0
611,0
1583,2
2259,2
1942,5
1385,2
1601,2
1364,3
1584,2
2261,2
2263,2
242,2
1800,5
1982,1
1867,6
771,1
777,0
1585,2
1383,2
1788,5
2226,5
2415,5
597,2
230,1
1013,0
874,5
599,2
2416,2
1582,5
1441,2
2227,5
1333,5
2325,5
1962,5
950,6
951,6
134,0
2418,5
2103,0
2309,6
2387,6
875,2
594,5
2098,0
1964,0
2419,4
817,1
2421,1
2326,4
480,6
1467,1
2198,1
1234,1
2199,1
2388,1
2125,2
2126,2
718,5
533,6
2423,5
1901,5
1370,2
948,6
1662,2
607,2
536,0
2167,1
2389,0
2349,1
2127,1
1893,3
1242,1
1562,5
2150,3
621,1
622,1
623,1
797,0
601,5
801,2
835,1
1419,2
836,1
2351,5
1046,2
2151,0
959,5
961,5
1272,5
660,6
1181,1
624,6
604,2
195,6
994,2
1063,4
1305,5
1676,5
2075,6
2452,6
2453,6
881,1
2267,2
1330,3
954,2
955,2
638,0
2454,6
1196,6
324,0
325,0
1368,5
508,0
720,3
900,3
2457,1
901,3
902,3
1953,4
1491,5
1442,2
255,1
1801,5
522,1
394,0
1062,2
2274,5
2275,5
256,5
1789,0
676,0
808,0
677,0
98,5
257,2
2277,1
2229,5
1753,0
2230,6
1507,1
2278,1
1752,1
964,5
1017,5
2231,6
2232,6
1802,5
967,5
968,5
2104,5
1986,4
803,6
804,6
2424,3
456,0
2234,5
774,5
166,0
1509,1
1260,5
2235,5
1851,5
1253,5
1261,5
703,1
135,3
262,0
1031,1
1663,2
1510,1
2027,5
843,5
844,5
1410,1
2390,1
2427,3
845,5
1833,3
2428,0
1852,5
1424,2
1473,1
1425,2
367,5
791,5
981,3
982,3
2312,2
348,6
2041,3
1055,2
1902,2
2016,5
2017,6
1780,5
2170,5
2018,0
2354,5
2355,5
374,0
2128,1
2313,2
1525,1
1535,1
1737,5
2171,6
605,3
1894,5
2172,0
1757,0
839,1
177,6
1316,0
2060,1
496,6
368,5
1580,1
178,1
1749,5
489,5
181,1
369,5
849,5
1702,5
669,6
56,6
57,6
426,0
58,6
59,6
2463,1
2089,2
725,5
1186,1
1814,1
427,0
2221,2
1639,1
1318,0
30,1
460,4
509,6
1283,1
944,1
1293,2
31,1
1641,1
1122,5
780,5
1587,2
511,6
1123,5
1124,5
2004,6
781,1
1230,6
1019,6
2279,5
2280,2
1459,1
628,0
1625,2
1936,6
1417,0
1996,3
1543,1
1341,5
437,0
778,5
1100,2
706,0
136,0
1083,1
1353,5
651,3
612,1
2044,5
1853,3
858,0
739,3
824,4
614,1
378,0
2434,2
2435,0
438,5
2203,0
1854,5
380,0
825,4
826,4
1220,6
139,5
952,5
381,0
311,0
2436,0
2315,5
1855,2
829,4
141,5
1660,1
2437,1
1022,1
1235,1
2019,3
2395,6
2045,6
1725,5
60,6
2204,4
1069,6
61,6
1402,1
1403,1
1430,1
1916,5
1466,1
2020,5
1249,0
1365,1
295,1
202,3
203,0
1782,4
1928,5
1481,1
1482,1
1483,1
2090,6
204,3
1771,0
206,0
608,0
207,0
63,2
64,2
2346,5
1499,3
1705,5
2369,5
2370,5
1834,6
713,1
691,5
692,5
1146,5
979,4
929,5
1614,2
33,3
678,1
2237,5
87,3
1492,0
1349,1
1493,5
327,6
2282,1
636,5
782,5
587,0
743,2
88,0
681,0
682,3
1295,5
2006,0
1790,1
588,3
1517,1
1150,6
1518,1
1740,0
164,5
165,5
365,5
366,5
272,5
1792,1
143,2
144,2
2465,5
358,0
1876,2
989,3
273,5
1297,2
1878,0
591,3
277,5
2469,1
1553,5
990,3
2054,6
469,1
2055,6
470,1
1074,0
708,5
188,0
1075,0
1366,1
296,3
945,5
2398,4
1656,5
2030,4
2363,6
2399,5
995,5
557,5
65,0
1930,5
1423,2
1918,1
722,2
609,3
67,5
69,0
2205,1
2206,1
2207,1
776,1
2156,1
73,2
74,2
75,0
1443,2
77,0
806,5
1160,5
1736,5
209,0
314,6
315,6
757,5
1431,2
316,6
34,1
439,5
1772,1
317,6
1923,6
1161,5
2318,2
1043,0
440,5
213,0
2319,0
1486,1
216,0
217,0
799,5
107,5
1309,6
895,6
2320,1
1819,3
1719,1
1606,2
1653,5
534,5
1820,2
1955,4
618,6
111,4
1225,1
1226,1
2286,2
1377,5
1598,5
1599,5
1646,6
2287,0
1821,0
263,5
197,0
1631,1
461,2
2007,5
1530,1
1296,2
1600,5
2241,5
2301,0
1887,6
2242,5
1804,2
1532,1
2243,5
2244,5
1006,6
1521,1
1016,1
1460,1
646,5
926,6
1400,6
1276,2
1888,6
1115,5
1396,5
1324,2
2010,6
1116,5
493,5
1998,5
1475,1
451,2
1447,6
1326,2
151,3
152,3
1134,5
476,5
1879,1
1207,0
1298,3
2401,5
1281,2
2064,4
1371,1
1858,4
1023,1
985,3
1302,4
986,0
987,3
1362,5
2402,4
2032,6
1290,0
2066,5
758,5
675,5
268,6
2067,5
1469,1
1024,0
1077,5
3,4
1044,0
1282,5
443,5
1036,2
1000,5
896,6
841,1
842,1
1118,0
221,0
1907,5
1001,5
1294,5
1548,1
1549,1
619,6
2359,1
1722,5
1973,2
1073,2
1775,5
665,1
1157,0
769,6
48,0
1723,5
1252,3
1822,5
579,5
770,3
580,5
125,0
1578,0
1311,5
1956,5
1488,1
37,6
38,6
41,6
1579,5
1393,0
2094,5
1824,2
728,0
2303,5
1494,0
1675,5
43,2
2291,6
1840,0
786,4
1633,1
2292,1
1445,3
1183,5
1806,0
2375,0
637,1
1184,5
2307,5
523,2
684,3
1170,4
1634,1
2022,6
685,2
1179,1
16,6
17,6
1463,1
18,6
1897,5
784,3
396,4
1338,6
2475,2
1898,1
919,2
1034,4
2479,5
657,2
2131,2
755,0
709,6
710,6
711,6
756,2
953,6
1734,4
1470,1
400,5
25,4
1190,0
385,5
1355,1
543,5
544,1
1038,0
1039,0
513,6
515,3
516,6
2439,1
1308,1
405,4
306,6
2360,1
2069,0
763,1
1084,3
996,5
764,1
309,4
518,2
1113,5
2134,6
1908,4
565,0
566,3
2211,1
1766,4
2213,1
519,5
224,5
433,2
1678,1
567,0
2180,3
1859,6
1592,1
1796,4
225,5
667,5
1412,2
1550,1
2095,5
2223,0
227,5
1119,0
155,2
2182,3
999,5
1975,1
1433,2
1434,2
1120,5
1959,4
1777,6
903,0
1436,2
815,3
102,6
1759,3
1978,5
2096,2
687,4
129,6
1158,3
1495,1
1319,5
906,1
1068,4
1089,5
1951,5
1647,6
259,6
1842,5
1899,1
1980,5
820,6
1409,2
1151,6
132,4
339,5
200,5
887,1
261,0
821,6
133,4
1464,1
1452,3
2347,5
2297,6
695,2
1203,5
980,5
1827,5
812,0
1712,5
1420,2
1173,0
649,1
1233,1
1668,5
1910,6
1552,2
1669,5
1180,5
553,0
1627,1
1890,0
249,5
1808,1
1448,6
2144,1
1280,5
2341,5
837,0
1500,3
1449,6
1670,0
1501,3
1456,1
2484,3
286,4
287,1
1114,1
406,1
1457,1
1880,0
288,4
2158,1
1891,6
865,1
390,5
1139,6
867,6
1636,5
520,5
569,0
393,4
1638,5
2057,0
868,6
1397,6
1405,0
1189,5
1191,5
2410,4
2048,0
1593,2
1551,1
1594,2
2245,1
1143,5
1002,1
2183,3
1437,2
1438,2
1021,5
1208,5
2184,3
1200,0
1003,1
1004,1
2187,1
2249,2
228,5
2251,2
2218,1
1328,6
908,1
909,1
1012,1
1844,0
2327,1
236,4
2255,2
1864,1
2193,1
1642,2
1340,0
2136,2
1992,6
1701,5
911,4
2101,5
1981,1
1496,2
2097,4
2139,5
1616,2
1708,0
2140,5
1829,5
581,4
583,4
1961,1
1465,1
1065,5
748,5
1266,5
749,1
1287,3
734,5
735,4
736,4
1037,3
1830,4
2382,2
1489,1
2159,1
2323,0
2036,5
750,5
1538,1
2037,4
2122,0
751,5
752,5
753,5
1629,1
1539,1
2162,1
796,2
1476,5
1380,2
717,5
2058,1
2163,0
1892,6
714,5
1900,5
532,5
2002,5
1479,5
1257,5
1315,4
920,5
172,3
1178,5
1480,5
2342,5
173,0
2049,0
1363,5
1406,1
1071,0
1182,4
1809,2
2086,6
1502,1
1503,1
577,0
1210,1
2087,0
1504,1
578,3
1271,2
1505,1
1506,1
419,4
1497,2
891,6
238,4
239,4
861,5
862,5
1367,0
1458,1
1278,5
2257,2
741,0
94,6
95,6
2258,2
526,2
318,4
319,6
742,0
878,0
879,0
96,6
937,5
1698,5
527,5
1684,2
528,5
2260,2
2110,5
2219,1
1251,0
2262,2
2224,6
1337,1
1087,5
2220,1
1983,3
229,1
1726,5
1727,5
1728,5
1729,5
1984,0
1159,5
1148,1
873,5
10,6
322,5
598,2
323,5
772,5
934,0
876,2
2324,2
2124,2
2417,2
1731,5
2038,5
1831,6
1963,1
1622,2
1848,2
447,2
448,2
449,2
816,1
1565,5
1617,2
1850,5
159,5
2310,1
2420,0
813,3
789,1
1350,2
1351,5
595,0
2197,1
939,2
1010,5
1352,5
310,1
1566,5
940,2
907,2
103,5
1490,1
1661,2
642,5
1204,1
942,2
2166,1
1832,3
1912,2
1285,1
1138,5
1541,1
1758,6
921,5
2483,5
421,4
2200,4
2168,1
834,1
1913,0
617,3
1343,0
2447,1
960,5
1229,0
1241,5
486,4
2059,5
2448,1
2449,1
2450,5
488,4
2088,6
2268,2
2269,2
1813,4
973,1
2270,2
1040,2
2456,1
2458,1
1061,0
1197,6
1185,5
2272,2
2273,2
1007,2
11,2
12,2
1644,1
2003,2
2276,1
1595,2
1645,1
1869,0
963,0
1329,0
1162,4
1623,2
1870,6
1060,0
1935,0
1027,5
912,4
455,0
988,2
807,2
913,4
935,5
1005,5
1133,5
1624,2
2425,5
434,5
1586,2
2233,5
1871,4
2039,0
1755,5
790,1
356,0
357,3
1965,5
818,2
1872,6
1756,0
1414,6
1987,6
704,1
600,0
2311,5
1873,5
846,5
1413,3
1163,5
650,1
2201,6
545,5
2202,5
538,4
343,6
183,0
184,0
922,1
1246,5
104,6
1468,1
2431,0
344,6
345,6
346,6
1534,1
347,0
1194,0
2356,5
1688,2
983,6
2393,5
1903,0
1781,6
1081,6
1422,2
2173,1
1904,2
854,3
855,0
185,2
186,1
2344,5
606,5
1713,5
2459,1
1526,1
1689,2
180,1
370,5
731,6
423,0
2460,5
2061,2
663,5
1768,2
424,0
425,0
1273,1
1546,1
2462,1
2464,1
1126,5
798,2
1724,0
1815,1
616,0
1666,2
975,2
1699,1
1130,4
2076,6
573,6
1667,5
1700,5
1097,3
2299,2
632,6
1254,5
633,1
634,6
1149,3
1511,1
572,5
2281,6
1596,2
1874,1
2222,2
1454,0
2051,5
2328,2
2005,0
1882,0
1883,5
162,4
1416,6
1513,1
1589,2
1884,5
1763,0
1418,6
2042,3
2236,2
2329,2
2330,2
2332,5
936,2
1199,1
1101,2
1102,2
2142,0
1103,2
1082,1
376,3
2052,0
949,1
1288,4
613,1
740,5
266,1
466,5
828,4
140,0
467,5
371,0
2438,4
1542,6
293,5
294,5
1703,5
290,1
1401,1
2174,3
1536,1
2175,0
1769,0
1527,1
1399,1
2152,5
1404,1
1359,5
1342,1
1176,1
1528,1
182,4
1612,2
1398,4
205,0
1484,1
2154,3
932,5
498,6
1485,1
2155,3
2345,5
1613,2
335,1
1025,2
1331,4
1066,5
2364,5
1300,0
336,1
1041,5
1715,5
2078,3
1816,5
639,6
1262,1
1450,5
1603,2
1604,2
1263,1
1389,1
1651,5
1817,3
1945,2
1567,2
574,5
575,6
576,6
86,0
1573,1
1390,1
1391,1
1574,1
1392,1
326,3
1085,1
1885,1
1946,5
1803,1
2371,5
679,1
693,5
680,1
1086,1
2333,2
1514,1
1053,5
1515,1
880,5
2111,1
2334,5
2300,0
2284,1
1054,5
80,6
1516,1
914,5
2335,5
1575,1
2285,5
329,3
915,5
916,5
1597,2
2238,1
1937,2
589,3
590,3
1105,2
1106,2
1886,6
1762,1
1576,1
1989,0
1474,1
395,6
1544,3
361,2
20,1
830,6
1247,5
1020,4
274,5
481,5
23,4
1990,6
2466,2
1388,3
2467,2
1857,5
1152,0
1721,1
1215,1
1618,2
1015,6
2362,0
788,5
1314,5
2397,2
1686,0
1664,5
1165,0
652,0
719,4
856,0
1206,1
2357,0
2400,1
1188,0
627,1
924,5
1741,5
1704,5
68,6
2031,3
1919,5
497,2
72,0
76,2
1931,5
1679,0
499,0
1921,1
715,2
208,0
1223,5
1968,5
1547,1
210,0
1922,5
211,0
2317,5
1773,6
214,0
428,1
1605,2
1954,1
2092,6
1571,2
441,0
109,4
2063,6
1971,5
766,6
767,6
1654,5
1655,5
1568,2
1972,5
1608,2
101,5
1529,1
332,2
2288,5
2082,5
1949,5
1050,5
2240,5
2008,2
1345,5
629,0
1531,1
244,5
630,5
1135,1
644,5
850,6
851,6
1716,5
1520,1
1227,6
1108,2
645,5
362,4
1395,1
334,4
247,5
1032,5
917,4
918,4
2471,5
2472,5
2143,6
530,2
832,2
1677,0
491,2
2114,2
147,2
1222,5
492,0
1997,3
1889,2
149,3
150,5
494,2
653,1
495,4
153,3
1205,4
654,5
1110,2
655,4
1243,5
1991,5
1938,5
2056,3
1932,4
1751,2
559,4
1905,5
2403,1
656,6
1381,5
1236,3
1237,3
1238,1
1657,5
2129,4
1554,5
219,0
1591,2
1939,5
1733,2
928,5
298,2
299,2
1072,2
1774,6
664,6
302,0
303,2
1487,1
697,6
1274,4
666,6
35,2
6,0
1275,0
222,5
1784,1
1974,1
120,4
1339,6
2093,0
1785,6
124,4
50,5
871,0
1569,2
1838,6
1336,1
430,2
1286,3
1707,0
1446,5
52,5
53,5
54,5
1823,5
1958,6
2365,1
2083,5
531,2
2304,5
44,0
464,0
1610,2
683,0
2306,5
1999,2
2293,1
1245,1
2296,1
90,6
2115,1
2338,5
2477,2
2478,2
285,5
398,2
596,5
2130,2
458,2
2000,5
399,4
24,5
1665,5
1193,3
956,5
1382,1
386,2
402,6
2068,5
2033,2
2132,6
2047,0
1239,5
2133,3
898,4
1563,5
1673,5
1537,1
190,0
723,6
562,5
1141,2
270,2
193,0
1277,2
1658,5
1112,1
1471,1
2135,6
1411,2
2071,5
2406,6
2099,5
55,5
2212,5
2181,5
1572,2
1564,5
2106,2
1432,2
1696,5
1776,0
1976,6
2107,5
126,0
127,6
156,4
2108,3
1786,2
1026,3
1378,2
1335,3
1435,2
1841,6
1826,5
2308,5
729,2
130,6
904,1
1697,5
1950,1
1231,5
905,1
535,6
2372,5
258,6
2023,5
1863,3
2374,5
1421,5
539,5
1232,1
340,6
260,5
341,6
1843,3
1375,0
1307,5
1214,6
1807,0
1131,1
2379,5
794,6
1321,0
1556,4
1557,4
857,1
1911,0
552,2
795,6
1216,3
1628,1
1522,1
1279,5
1523,1
1248,6
1524,1
712,4
958,5
1168,3
1240,0
389,0
2409,2
408,4
866,6
568,0
392,6
1268,1
869,2
1570,2
1221,5
1356,3
2215,1
409,4
1373,1
2073,2
2411,5
2412,5
28,5
1219,1
477,5
571,0
235,5
2246,2
1187,5
1439,2
2247,5
1797,5
2414,2
1387,5
859,0
2248,5
625,4
2185,1
970,0
860,0
81,6
2252,2
1717,0
1029,0
1030,0
2253,2
2189,1
2190,1
2191,1
2192,1
910,6
360,5
